Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     15.13     0.00    22228     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00     15.13     0.00    22228     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Vector_impl::~_Vector_impl()
  0.00     15.13     0.00    22228     0.00     0.00  std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~_Vector_base()
  0.00     15.13     0.00    22228     0.00     0.00  std::__new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~__new_allocator()
  0.00     15.13     0.00    22228     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  0.00     15.13     0.00    22228     0.00     0.00  void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00     15.13     0.00    22216     0.00     0.00  bool __gnu_cxx::__ops::_Iter_pred<int (*)(int) noexcept>::operator()<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >)
  0.00     15.13     0.00    20433     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&)
  0.00     15.13     0.00    20089     0.00     0.00  std::vector<int, std::allocator<int> >::end() const
  0.00     15.13     0.00    20089     0.00     0.00  std::vector<int, std::allocator<int> >::begin() const
  0.00     15.13     0.00    20089     0.00     0.00  int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int const, int>(int const*, int const*, int*)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00     15.13     0.00    20089     0.00     0.00  std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
  0.00     15.13     0.00    20089     0.00     0.00  void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::__niter_wrap<int*>(int* const&, int*)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  0.00     15.13     0.00    20089     0.00     0.00  int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  0.00     15.13     0.00    20089     0.00     0.00  std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&)
  0.00     15.13     0.00    20083     0.00     0.00  bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00     15.13     0.00    19243     0.00     0.00  __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator*() const
  0.00     15.13     0.00    19148     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&)
  0.00     15.13     0.00    19148     0.00     0.00  std::_Vector_base<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_M_get_Tp_allocator() const
  0.00     15.13     0.00    19148     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const
  0.00     15.13     0.00    19148     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::max_size() const
  0.00     15.13     0.00    19148     0.00     0.00  std::vector<float, std::allocator<float> >::max_size() const
  0.00     15.13     0.00    19148     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_S_max_size(std::allocator<cv::Rect_<int> > const&)
  0.00     15.13     0.00    19148     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::_S_relocate(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
  0.00     15.13     0.00    19148     0.00     0.00  std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&)
  0.00     15.13     0.00    19148     0.00     0.00  std::vector<float, std::allocator<float> >::_S_relocate(float*, float*, float*, std::allocator<float>&)
  0.00     15.13     0.00    19148     0.00     0.00  cv::Rect_<int>* std::__relocate_a<cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> > >(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
  0.00     15.13     0.00    19148     0.00     0.00  float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
  0.00     15.13     0.00    19148     0.00     0.00  cv::Rect_<int>* std::__relocate_a_1<cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> > >(cv::Rect_<int>*, cv::Rect_<int>*, cv::Rect_<int>*, std::allocator<cv::Rect_<int> >&)
  0.00     15.13     0.00    19148     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<float, void>::value, float*>::type std::__relocate_a_1<float, float>(float*, float*, float*, std::allocator<float>&)
  0.00     15.13     0.00    18615     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00     15.13     0.00    18598     0.00     0.00  cv::Rect_<int>::Rect_(int, int, int, int)
  0.00     15.13     0.00    18598     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::operator*() const
  0.00     15.13     0.00    18598     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::operator-(long) const
  0.00     15.13     0.00    18598     0.00     0.00  cv::Rect_<int>& std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::emplace_back<cv::Rect_<int> >(cv::Rect_<int>&&)
  0.00     15.13     0.00    18598     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::back()
  0.00     15.13     0.00    18598     0.00     0.00  std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::push_back(cv::Rect_<int>&&)
  0.00     15.13     0.00    18598     0.00     0.00  std::vector<float, std::allocator<float> >::push_back(float const&)
  0.00     15.13     0.00    18598     0.00     0.00  std::vector<int, std::allocator<int> >::push_back(int const&)
  0.00     15.13     0.00    18507     0.00     0.00  std::remove_reference<cvision::Frame&>::type&& std::move<cvision::Frame&>(cvision::Frame&)
  0.00     15.13     0.00    18231     0.00     0.00  std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::get_allocator() const
  0.00     15.13     0.00    18231     0.00     0.00  std::_Vector_base<cvision::Detection, std::allocator<cvision::Detection> >::_Vector_base(std::allocator<cvision::Detection> const&)
  0.00     15.13     0.00    18231     0.00     0.00  std::vector<cvision::Detection, std::allocator<cvision::Detection> >::_M_move_assign(std::vector<cvision::Detection, std::allocator<cvision::Detection> >&&, std::integral_constant<bool, true>)
  0.00     15.13     0.00    18231     0.00     0.00  std::vector<cvision::Detection, std::allocator<cvision::Detection> >::vector(std::allocator<cvision::Detection> const&)
  0.00     15.13     0.00    18231     0.00     0.00  std::vector<cvision::Detection, std::allocator<cvision::Detection> >::operator=(std::vector<cvision::Detection, std::allocator<cvision::Detection> >&&)
  0.00     15.13     0.00    18231     0.00     0.00  std::remove_reference<std::allocator<cvision::Detection>&>::type&& std::move<std::allocator<cvision::Detection>&>(std::allocator<cvision::Detection>&)
  0.00     15.13     0.00    18231     0.00     0.00  std::remove_reference<std::vector<cvision::Detection, std::allocator<cvision::Detection> >&>::type&& std::move<std::vector<cvision::Detection, std::allocator<cvision::Detection> >&>(std::vector<cvision::Detection, std::allocator<cvision::Detection> >&)
  0.00     15.13     0.00    18172     0.00     0.00  __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >::operator++()
  0.00     15.13     0.00    18090     0.00     0.00  std::vector<cvision::Detection, std::allocator<cvision::Detection> >::end()
  0.00     15.13     0.00    18090     0.00     0.00  std::vector<cvision::Detection, std::allocator<cvision::Detection> >::begin()
  0.00     15.13     0.00    18052     0.00     0.00  std::__is_constant_evaluated()
  0.00     15.13     0.00    18039     0.00     0.00  bool __gnu_cxx::operator!=<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > >(__gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&, __gnu_cxx::__normal_iterator<cvision::Frame*, std::vector<cvision::Frame, std::allocator<cvision::Frame> > > const&)
  0.00     15.13     0.00    17949     0.00     0.00  std::__new_allocator<char>::~__new_allocator()
  0.00     15.13     0.00    17946     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00     15.13     0.00    17946     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  0.00     15.13     0.00    17946     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00     15.13     0.00    17946     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard()
  0.00     15.13     0.00    17941     0.00     0.00  cv::_OutputArray::_OutputArray(cv::Mat&)
  0.00     15.13     0.00    17941     0.00     0.00  std::vector<cvision::Frame, std::allocator<cvision::Frame> >::operator[](unsigned long)
  0.00     15.13     0.00    17940     0.00     0.00  cv::_OutputArray::_OutputArray(std::vector<cv::Mat, std::allocator<cv::Mat> >&)
  0.00     15.13     0.00    17940     0.00     0.00  cv::Size_<int>::Size_(int, int)
  0.00     15.13     0.00    17940     0.00     0.00  cv::MatExpr::~MatExpr()
  0.00     15.13     0.00    17940     0.00     0.00  YOLOModel::getNet()
  0.00     15.13     0.00    17940     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator++()
  0.00     15.13     0.00    17940     0.00     0.00  bool __gnu_cxx::operator==<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > >(__gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&, __gnu_cxx::__normal_iterator<cvision::Detection const*, std::vector<cvision::Detection, std::allocator<cvision::Detection> > > const&)
  0.00     15.13     0.00    17940     0.00     0.00  cv::MatExpr::operator cv::Mat() const
  0.00     15.13     0.00    17940     0.00     0.00  YOLOModel::getInputWidth() const
  0.00     15.13     0.00    17940     0.00     0.00  YOLOModel::getInputHeight() const
  0.00     15.13     0.00    17940     0.00     0.00  YOLOModel::getNmsThreshold() const
  0.00     15.13     0.00    17940     0.00     0.00  YOLOModel::getConfidenceThreshold() const
  0.00     15.13     0.00    17940     0.00     0.00  __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator*() const
  0.00     15.13     0.00    17940     0.00     0.00  std::initializer_list<cvision::Detection>::end() const
  0.00     15.13     0.00    17940     0.00     0.00  std::initializer_list<cvision::Detection>::size() const
  0.00     15.13     0.00    17940     0.00     0.00  std::vector<cvision::Detection, std::allocator<cvision::Detection> >::empty() const
  0.00     15.13     0.00    17940     0.00     0.00  void std::_Destroy_aux<false>::__destroy<cv::Mat*>(cv::Mat*, cv::Mat*)
  0.00     15.13     0.00    17940     0.00     0.00  void std::_Destroy_aux<true>::__destroy<cv::Rect_<int>*>(cv::Rect_<int>*, cv::Rect_<int>*)
  0.00     15.13     0.00    17940     0.00     0.00  void std::_Destroy_aux<true>::__destroy<float*>(float*, float*)
  0.00     15.13     0.00    17940     0.00     0.00  std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl()
  0.00     15.13     0.00    17940     0.00     0.00  std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl()
  0.00     15.13     0.00    17940     0.00     0.00  std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long)
  0.00     15.13     0.00    17940     0.00     0.00  std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data()
